,State,Model Name,Mean_Similarity,Count_Similarity,rank
347,California,FH_JCB_PRM,0.7056521739130435,23,16.0
915,Idaho,FH_COVIDhub_ensemble,0.5425850746268657,67,16.0
1632,Minnesota,FH_CU_nochange,0.6212381818181819,55,16.0
668,Florida,FH_Google_Harvard_CPF,0.7516923076923077,52,16.0
859,Hawaii,FH_Covid19Sim_Simulator,0.43977884615384616,52,16.0
1893,Nebraska,FH_CU_scenario_high,0.45202,40,16.0
3205,Utah,FH_IHME_CurveFit,0.44286136363636364,44,16.0
3377,Virginia,FH_CMU_TimeSeries,0.5656843137254902,51,16.0
395,Colorado,FH_COVIDhub_ensemble,0.547841791044776,67,16.0
3368,Virgin Islands,FH_epiforecasts_ensemble1,0.7206357142857144,56,16.0
609,District of Columbia,FH_JHU_CSSE_DECOM,0.3366185185185185,54,16.0
2591,Oklahoma,SIkJaun10_window_noval,0.4895322580645161,31,16.0
3515,West Virginia,FH_CU_select,0.4656485294117647,68,16.0
273,Arkansas,FH_Columbia_UNC_SurvCon,0.4069041666666667,24,16.0
1999,Nevada,FH_UMass_MechBayes,0.6485527777777778,72,16.0
2662,Oregon,USC_SI_kJalpha,0.3728986111111111,72,16.0
2194,New Mexico,FH_UMass_MechBayes,0.599075,72,16.0
3178,United States,SIkJaun1_hyper7_smooth7,0.6855225806451614,31,16.0
2756,Puerto Rico,FH_KITmetricslab_select_ensemble,0.344404,25,16.0
2023,New Hampshire,FH_CU_scenario_high,0.489165,40,16.0
1812,Missouri,SIkJaun1_hyper7,0.5075225806451613,31,16.0
2676,Pennsylvania,FH_CU_select,0.6727029411764706,68,16.0
469,Connecticut,FH_Covid19Sim_Simulator,0.5450980769230769,52,16.0
3445,Washington,FH_COVIDhub_trained_ensemble,0.4958214285714286,28,16.0
720,Georgia,FH_COVIDhub_ensemble,0.6703492537313434,67,16.0
2599,Oklahoma,ensemble_SIkJa_RF,0.48733,30,17.0
2378,North Dakota,FH_OliverWyman_Navigator,0.6142745098039215,51,17.0
1089,Indiana,FH_UMass_MechBayes,0.6024819444444445,72,17.0
318,Arkansas,SIkJaun1_hyper7_smooth7,0.39895806451612903,31,17.0
3026,Tennessee,FH_Microsoft_DeepSTIA,0.4588555555555555,45,17.0
2839,Rhode Island,FH_TTU_squider,0.4255847457627119,59,17.0
2658,Oregon,SIkJaun1_hyper7_smooth7,0.3555032258064516,31,17.0
3347,Virgin Islands,FH_MIT_CritData_GBCF,0.7116333333333333,57,17.0
3288,Vermont,FH_OliverWyman_Navigator,0.5877588235294118,51,17.0
373,California,FH_UCSD_NEU_DeepGLEAM,0.6863475409836065,61,17.0
867,Hawaii,FH_JCB_PRM,0.4310695652173913,23,17.0
1785,Missouri,FH_MITCovAlliance_SIR,0.5035444444444445,18,17.0
1505,Massachusetts,FH_CU_scenario_mid,0.464337037037037,54,17.0
1112,Iowa,FH_CU_nochange,0.49543272727272725,55,17.0
738,Georgia,FH_JHUAPL_Bucky,0.6673290322580645,62,17.0
794,Guam,FH_Covid19Sim_Simulator,0.6506615384615385,52,17.0
1724,Mississippi,FH_MOBS_GLEAM_COVID,0.6645583333333334,72,17.0
1448,Maryland,FH_Google_Harvard_CPF,0.44298653846153846,52,17.0
62,Alabama,USC_SI_kJalpha,0.5794847222222222,72,17.0
3242,Utah,SIkJaun1_hyper7,0.4419,31,17.0
2150,New Mexico,FH_COVIDhub_ensemble,0.5345179104477612,67,17.0
623,District of Columbia,FH_OliverWyman_Navigator,0.33333725490196076,51,17.0
1844,Montana,FH_JHU_CSSE_DECOM,0.22674814814814812,54,17.0
3656,Wyoming,FH_JCB_PRM,0.4281521739130435,23,17.0
3062,Texas,FH_CU_nochange,0.7043600000000001,55,17.0
85,Alaska,FH_IHME_CurveFit,0.3324659090909091,44,17.0
662,Florida,FH_Caltech_CS156,0.75157,20,17.0
2714,Pennsylvania,FH_UMass_MechBayes,0.665088888888889,72,17.0
2883,South Carolina,FH_JHUAPL_Bucky,0.5791064516129033,62,17.0
1037,Illinois,USC_SI_kJalpha,0.7228222222222223,72,17.0
1985,Nevada,FH_MUNI_ARIMA,0.647611111111111,27,17.0
215,Arizona,FH_IHME_CurveFit,0.6345090909090909,44,17.0
1645,Minnesota,FH_IHME_CurveFit,0.5928772727272728,44,17.0
2090,New Jersey,FH_CU_scenario_mid,0.5954,54,17.0
2524,Ohio,SIkJaun10_hyper7,0.5871064516129032,31,17.0
1273,Kentucky,FH_OliverWyman_Navigator,0.38232745098039217,51,17.0
3427,Virginia,FH_epiforecasts_ensemble1,0.5601428571428572,56,17.0
1622,Michigan,USC_SI_kJalpha,0.6703152777777778,72,17.0
2025,New Hampshire,FH_CU_scenario_mid,0.48662222222222223,54,17.0
3474,Washington,FH_MUNI_ARIMA,0.4812370370370371,27,17.0
2763,Puerto Rico,FH_MIT_ISOLAT_Mixtures,0.3408451612903226,31,17.0
3169,United States,FH_UMass_MechBayes,0.682125,72,17.0
2233,New York,FH_JHUAPL_Bucky,0.5556193548387097,62,17.0
1322,Louisiana,FH_JCB_PRM,0.6300695652173913,23,17.0
463,Connecticut,FH_CU_scenario_high,0.542555,40,17.0
917,Idaho,FH_CU_nochange,0.5334781818181819,55,17.0
2989,South Dakota,ensemble_SIkJa_RF,0.5845466666666667,30,17.0
3563,West Virginia,SIkJaun1_window_noval,0.46036129032258066,31,17.0
3627,Wisconsin,SIkJaun1_hyper7_smooth7,0.600716129032258,31,17.0
573,Delaware,FH_epiforecasts_ensemble1,0.372275,56,17.0
1227,Kansas,SIkJaun1_hyper7,0.3304741935483871,31,17.0
1946,Nebraska,UMich_RidgeTfReg,0.44435,14,17.0
2331,North Carolina,SIkJaun10_window_noval,0.6275451612903226,31,17.0
400,Colorado,FH_CU_scenario_mid,0.5255981481481482,54,17.0
1379,Maine,FH_Covid19Sim_Simulator,0.3259980769230769,52,17.0
3337,Virgin Islands,FH_JCB_PRM,0.7087260869565217,23,18.0
3299,Vermont,FH_UMass_MechBayes,0.5818430555555555,72,18.0
2569,Oklahoma,FH_MOBS_GLEAM_COVID,0.4837541666666667,72,18.0
2480,Ohio,FH_CU_scenario_mid,0.5747537037037037,54,18.0
2330,North Carolina,SIkJaun10_hyper7_smooth7,0.624616129032258,31,18.0
632,District of Columbia,FH_UCSB_ACTS,0.3295416666666667,12,18.0
466,Connecticut,FH_CU_select,0.5370514705882353,68,18.0
2888,South Carolina,FH_LANL_GrowthRate,0.5767968253968254,63,18.0
1923,Nebraska,FH_OliverWyman_Navigator,0.4413333333333333,51,18.0
1475,Maryland,FH_UA_EpiCovDA,0.43119074074074076,54,18.0
3463,Washington,FH_JHU_CSSE_DECOM,0.4723277777777778,54,18.0
2345,North Dakota,FH_COVIDhub_ensemble,0.6013701492537313,67,18.0
298,Arkansas,FH_OliverWyman_Navigator,0.3984254901960784,51,18.0
2853,Rhode Island,SIkJaun1_hyper7_smooth7,0.4160548387096774,31,18.0
2954,South Dakota,FH_LNQ_ens1,0.56476,45,18.0
71,Alaska,FH_COVIDhub_trained_ensemble,0.33150714285714283,28,18.0
1278,Kentucky,FH_SteveMcConnell_CovidComplete,0.378628125,64,18.0
3065,Texas,FH_CU_scenario_mid,0.6957796296296296,54,18.0
3387,Virginia,FH_Columbia_UNC_SurvCon,0.5548291666666666,24,18.0
343,California,FH_Google_Harvard_CPF,0.6852019230769231,52,18.0
1968,Nevada,FH_Google_Harvard_CPF,0.6402096153846154,52,18.0
3528,West Virginia,FH_JHU_CSSE_DECOM,0.4543074074074074,54,18.0
1160,Iowa,SIkJaun10_hyper7_smooth7,0.4772806451612903,31,18.0
1377,Maine,FH_Caltech_CS156,0.32241,20,18.0
1820,Montana,FH_AIpert_pwllnod,0.21962954545454547,44,18.0
693,Florida,FH_SteveMcConnell_CovidComplete,0.7458953125,64,18.0
1177,Kansas,FH_CU_nochange,0.3295709090909091,55,18.0
10,Alabama,FH_CU_scenario_mid,0.5790833333333333,54,18.0
2638,Oregon,FH_OliverWyman_Navigator,0.3487647058823529,51,18.0
2019,New Hampshire,FH_COVIDhub_4_week_ensemble,0.4767181818181818,11,18.0
2128,New Jersey,FH_UCSD_NEU_DeepGLEAM,0.5946918032786885,61,18.0
2995,Tennessee,FH_COVIDhub_ensemble,0.4586179104477612,67,18.0
2188,New Mexico,FH_SteveMcConnell_CovidComplete,0.53073125,64,18.0
523,Delaware,FH_CMU_TimeSeries,0.3717490196078431,51,18.0
2771,Puerto Rico,FH_RobertWalraven_ESG,0.3286291666666667,72,18.0
1309,Louisiana,FH_CU_scenario_low,0.6228036363636363,55,18.0
3642,Wyoming,FH_CU_scenario_high,0.40689000000000003,40,18.0
824,Guam,FH_TTU_squider,0.6402627118644068,59,18.0
1636,Minnesota,FH_CU_select,0.5919323529411764,68,18.0
3127,United States,FH_CU_nochange,0.6805818181818182,55,18.0
1058,Indiana,FH_Google_Harvard_CPF,0.5998461538461538,52,18.0
2229,New York,FH_IEM_MED_CovidProject,0.5382371428571429,35,18.0
2725,Pennsylvania,SIkJaun_Ensemble_NN,0.6628421052631579,19,18.0
3574,Wisconsin,FH_COVIDhub_ensemble,0.5974910447761194,67,18.0
781,Guam,FH_BPagano_RtDriven,0.6402627118644068,59,18.0
883,Hawaii,FH_OliverWyman_Navigator,0.425143137254902,51,18.0
1701,Mississippi,FH_CU_select,0.6608588235294118,68,18.0
959,Idaho,FH_UMass_MechBayes,0.5283972222222223,72,18.0
1778,Missouri,FH_JHUAPL_Bucky,0.49618064516129035,62,18.0
3223,Utah,FH_OliverWyman_Navigator,0.43815882352941177,51,18.0
446,Colorado,SIkJaun10_window_noval,0.5250193548387097,31,18.0
1603,Michigan,FH_SteveMcConnell_CovidComplete,0.668778125,64,18.0
1034,Illinois,SIkJaun1_window_noval,0.7174806451612904,31,18.0
763,Georgia,FH_UCSD_NEU_DeepGLEAM,0.6585442622950819,61,18.0
1501,Massachusetts,FH_COVIDhub_trained_ensemble,0.4533142857142857,28,18.0
209,Arizona,FH_Covid19Sim_Simulator,0.6271211538461539,52,18.0
269,Arkansas,FH_CU_scenario_low,0.3956272727272727,55,19.0
1450,Maryland,FH_IHME_CurveFit,0.4221727272727273,44,19.0
762,Georgia,FH_UCSB_ACTS,0.6567833333333334,12,19.0
2713,Pennsylvania,FH_UCSD_NEU_DeepGLEAM,0.6610295081967213,61,19.0
3677,Wyoming,FH_SteveMcConnell_CovidComplete,0.400109375,64,19.0
841,Guam,UMich_RidgeTfReg,0.6392857142857142,14,19.0
2103,New Jersey,FH_JHUAPL_Bucky,0.5849258064516129,62,19.0
2744,Puerto Rico,FH_Covid19Sim_Simulator,0.3285788461538462,52,19.0
3318,Virgin Islands,FH_CMU_TimeSeries,0.7015549019607843,51,19.0
1420,Maine,SIkJaun10_hyper7_smooth7,0.3150322580645161,31,19.0
380,California,SIkJaun10_hyper7_smooth7,0.6805612903225806,31,19.0
1974,Nevada,FH_JHU_CSSE_DECOM,0.6331666666666668,54,19.0
1720,Mississippi,FH_MITCovAlliance_SIR,0.6602,18,19.0
3381,Virginia,FH_CU_nochange,0.5514654545454546,55,19.0
399,Colorado,FH_CU_scenario_low,0.5246818181818182,55,19.0
251,Arizona,SIkJaun10_window_noval,0.6240838709677419,31,19.0
1229,Kansas,SIkJaun1_window_noval,0.3113032258064516,31,19.0
2352,North Dakota,FH_Caltech_CS156,0.58461,20,19.0
3214,Utah,FH_LNQ_ens1,0.43075111111111114,45,19.0
1911,Nebraska,FH_KITmetricslab_select_ensemble,0.43764400000000003,25,19.0
591,District of Columbia,FH_COVIDhub_trained_ensemble,0.3285571428571429,28,19.0
2597,Oklahoma,USC_SI_kJalpha,0.4815166666666667,72,19.0
1533,Massachusetts,FH_OliverWyman_Navigator,0.43345686274509804,51,19.0
1032,Illinois,SIkJaun1_hyper7,0.7165258064516129,31,19.0
2894,South Carolina,FH_MOBS_GLEAM_COVID,0.5767541666666667,72,19.0
3582,Wisconsin,FH_Columbia_UNC_SurvCon,0.5825625,24,19.0
902,Hawaii,SIkJaun1_hyper7,0.4246645161290323,31,19.0
536,Delaware,FH_DDS_NBDS,0.35765,64,19.0
3019,Tennessee,FH_LNQ_ens1,0.45172666666666667,45,19.0
1823,Montana,FH_CMU_TimeSeries,0.21422156862745098,51,19.0
2945,South Dakota,FH_IHME_CurveFit,0.5593704545454545,44,19.0
1813,Missouri,SIkJaun1_hyper7_smooth7,0.49466774193548385,31,19.0
1609,Michigan,FH_UMass_MechBayes,0.6685222222222222,72,19.0
2238,New York,FH_LANL_GrowthRate,0.5341777777777778,63,19.0
3531,West Virginia,FH_Karlen_pypm,0.4439,70,19.0
3174,United States,SIkJaun10_hyper7,0.6732903225806451,31,19.0
5,Alabama,FH_COVIDhub_ensemble,0.5769,67,19.0
3296,Vermont,FH_UCLA_SuEIR,0.5770755102040815,49,19.0
2479,Ohio,FH_CU_scenario_low,0.5723254545454545,55,19.0
1128,Iowa,FH_JHUAPL_Bucky,0.4735677419354839,62,19.0
1281,Kentucky,FH_UCLA_SuEIR,0.3780530612244898,49,19.0
3081,Texas,FH_KITmetricslab_select_ensemble,0.689868,25,19.0
81,Alaska,FH_DDS_NBDS,0.33083125,64,19.0
477,Connecticut,FH_JCB_PRM,0.5338086956521739,23,19.0
939,Idaho,FH_LNQ_ens1,0.5254666666666666,45,19.0
2071,New Hampshire,SIkJaun10_window_noval,0.4761967741935484,31,19.0
2636,Oregon,FH_Microsoft_DeepSTIA,0.3487577777777778,45,19.0
2302,North Carolina,FH_Karlen_pypm,0.6085200000000001,70,19.0
708,Florida,SIkJaun1_hyper7_smooth7,0.7375516129032258,31,19.0
2852,Rhode Island,SIkJaun1_hyper7,0.4154225806451613,31,19.0
3493,Washington,SIkJaun10_hyper7,0.4713677419354839,31,19.0
1102,Indiana,USC_SI_kJalpha,0.5920041666666667,72,19.0
2163,New Mexico,FH_Google_Harvard_CPF,0.5183692307692308,52,19.0
1349,Louisiana,FH_UMass_MechBayes,0.619501388888889,72,19.0
1638,Minnesota,FH_Columbia_UNC_SurvCon,0.591025,24,19.0
3012,Tennessee,FH_JCB_PRM,0.4277695652173913,23,20.0
2072,New Hampshire,SIkJaun1_hyper7,0.4757225806451613,31,20.0
2716,Pennsylvania,FH_USACE_ERDC_SEIR,0.6361833333333333,18,20.0
614,District of Columbia,FH_LNQ_ens1,0.32823555555555556,45,20.0
1320,Louisiana,FH_IHME_CurveFit,0.6079022727272728,44,20.0
2766,Puerto Rico,FH_Microsoft_DeepSTIA,0.31986444444444445,45,20.0
464,Connecticut,FH_CU_scenario_low,0.53024,55,20.0
3465,Washington,FH_KITmetricslab_select_ensemble,0.46009999999999995,25,20.0
2529,Ohio,SIkJaun1_window_noval,0.544116129032258,31,20.0
1608,Michigan,FH_UCSD_NEU_DeepGLEAM,0.666555737704918,61,20.0
554,Delaware,FH_MOBS_GLEAM_COVID,0.34872916666666665,72,20.0
920,Idaho,FH_CU_scenario_mid,0.5189185185185186,54,20.0
219,Arizona,FH_JHU_CSSE_DECOM,0.6015333333333333,54,20.0
1265,Kentucky,FH_MITCovAlliance_SIR,0.3758111111111111,18,20.0
1634,Minnesota,FH_CU_scenario_low,0.5774981818181818,55,20.0
1955,Nevada,FH_COVIDhub_ensemble,0.6201537313432836,67,20.0
128,Alaska,YYG_ParamSearch,0.31994999999999996,14,20.0
2938,South Dakota,FH_Columbia_UNC_SurvCon,0.5580291666666667,24,20.0
2081,New Jersey,FH_BPagano_RtDriven,0.5753949152542374,59,20.0
2246,New York,FH_Microsoft_DeepSTIA,0.5251,45,20.0
1024,Illinois,FH_UMass_MechBayes,0.7131472222222223,72,20.0
397,Colorado,FH_CU_nochange,0.5242472727272728,55,20.0
2334,North Carolina,SIkJaun1_window_noval,0.6004967741935484,31,20.0
1697,Mississippi,FH_CU_nochange,0.6578345454545454,55,20.0
3374,Virginia,FH_AIpert_pwllnod,0.5445954545454545,44,20.0
3206,Utah,FH_IowaStateLW_STEM,0.42906500000000003,40,20.0
3605,Wisconsin,FH_Microsoft_DeepSTIA,0.5745177777777778,45,20.0
2885,South Carolina,FH_JHU_IDD_CovidSP,0.5754453125,64,20.0
1173,Kansas,FH_CMU_TimeSeries,0.30920980392156866,51,20.0
3639,Wyoming,FH_COVIDhub_ensemble,0.39100298507462683,67,20.0
853,Hawaii,FH_CU_scenario_high,0.40494,40,20.0
1129,Iowa,FH_JHU_CSSE_DECOM,0.4710407407407407,54,20.0
3518,West Virginia,FH_Covid19Sim_Simulator,0.4305115384615385,52,20.0
1871,Montana,FH_USACE_ERDC_SEIR,0.21380555555555553,18,20.0
3255,Vermont,FH_COVIDhub_ensemble,0.5274641791044776,67,20.0
809,Guam,FH_LNQ_ens1,0.6366177777777777,45,20.0
2613,Oregon,FH_Columbia_UNC_SurvCon,0.33963750000000004,24,20.0
265,Arkansas,FH_COVIDhub_ensemble,0.3777835820895522,67,20.0
3325,Virgin Islands,FH_CU_scenario_mid,0.6937537037037037,54,20.0
3060,Texas,FH_COVIDhub_ensemble,0.6681716417910447,67,20.0
1458,Maryland,FH_LANL_GrowthRate,0.42142380952380953,63,20.0
3149,United States,FH_LNQ_ens1,0.6700577777777778,45,20.0
709,Florida,SIkJaun1_window_noval,0.7230870967741936,31,20.0
2583,Oklahoma,FH_UCSD_NEU_DeepGLEAM,0.4752573770491803,61,20.0
730,Georgia,FH_CovidAnalytics_DELPHI,0.6506827586206897,58,20.0
1506,Massachusetts,FH_CU_select,0.42447058823529416,68,20.0
2153,New Mexico,FH_CU_scenario_high,0.50149,40,20.0
1423,Maine,SIkJaun1_hyper7_smooth7,0.31161612903225805,31,20.0
45,Alabama,FH_UA_EpiCovDA,0.568987037037037,54,20.0
2404,North Dakota,ensemble_SIkJa_RF,0.57507,30,20.0
2815,Rhode Island,FH_IHME_CurveFit,0.4114181818181818,44,20.0
363,California,FH_OliverWyman_Navigator,0.665356862745098,51,20.0
1095,Indiana,SIkJaun10_hyper7_smooth7,0.5915774193548387,31,20.0
1804,Missouri,FH_UMass_MechBayes,0.4721125,72,20.0
1899,Nebraska,FH_Covid19Sim_Simulator,0.4336576923076923,52,20.0
320,Arkansas,SIkJaun_Ensemble_NN,0.3645052631578947,19,21.0
2787,Puerto Rico,SIkJaun1_hyper7,0.3124516129032258,31,21.0
2679,Pennsylvania,FH_Covid19Sim_Simulator,0.6315846153846153,52,21.0
2488,Ohio,FH_Google_Harvard_CPF,0.5410230769230769,52,21.0
995,Illinois,FH_IHME_CurveFit,0.7019545454545454,44,21.0
1741,Mississippi,FH_USACE_ERDC_SEIR,0.6578277777777778,18,21.0
1492,Maryland,USC_SI_kJalpha,0.4121430555555555,72,21.0
525,Delaware,FH_COVIDhub_ensemble,0.3420507462686567,67,21.0
443,Colorado,FH_epiforecasts_ensemble1,0.5135571428571428,56,21.0
3459,Washington,FH_IHME_CurveFit,0.459075,44,21.0
2168,New Mexico,FH_JHUAPL_Bucky,0.49793387096774194,62,21.0
1496,Massachusetts,FH_BPagano_RtDriven,0.4194372881355932,59,21.0
1116,Iowa,FH_CU_select,0.46075,68,21.0
462,Connecticut,FH_CU_nochange,0.5205436363636363,55,21.0
1294,Kentucky,SIkJaun1_window_noval,0.37526129032258065,31,21.0
2961,South Dakota,FH_Microsoft_DeepSTIA,0.5540444444444445,45,21.0
1585,Michigan,FH_JHU_IDD_CovidSP,0.6256,64,21.0
773,Georgia,SIkJaun1_hyper7_smooth7,0.6474322580645161,31,21.0
3264,Vermont,FH_Covid19Sim_Simulator,0.5062711538461538,52,21.0
2298,North Carolina,FH_JHUAPL_Bucky,0.5985854838709677,62,21.0
330,California,FH_COVIDhub_ensemble,0.6615626865671642,67,21.0
1809,Missouri,SIkJaun10_hyper7,0.4685161290322581,31,21.0
3067,Texas,FH_Caltech_CS156,0.665305,20,21.0
1329,Louisiana,FH_LNQ_ens1,0.5937888888888889,45,21.0
1083,Indiana,FH_SteveMcConnell_CovidComplete,0.59026875,64,21.0
2074,New Hampshire,SIkJaun1_window_noval,0.4689,31,21.0
3175,United States,SIkJaun10_hyper7_smooth7,0.6700516129032258,31,21.0
3672,Wyoming,FH_OliverWyman_Navigator,0.38483333333333336,51,21.0
76,Alaska,FH_CU_select,0.3152191176470588,68,21.0
1682,Minnesota,SIkJaun1_hyper7,0.5687806451612903,31,21.0
3512,West Virginia,FH_CU_scenario_high,0.42885999999999996,40,21.0
863,Hawaii,FH_Google_Harvard_CPF,0.3925788461538462,52,21.0
3232,Utah,FH_UCSB_ACTS,0.41445,12,21.0
252,Arizona,SIkJaun1_hyper7,0.601125806451613,31,21.0
651,Florida,FH_BPagano_RtDriven,0.7156372881355932,59,21.0
2889,South Carolina,FH_LNQ_ens1,0.5742911111111111,45,21.0
2388,North Dakota,FH_UCSD_NEU_DeepGLEAM,0.5680262295081967,61,21.0
2221,New York,FH_CU_select,0.5241250000000001,68,21.0
1374,Maine,FH_CU_scenario_low,0.3088836363636364,55,21.0
2142,New Jersey,USC_SI_kJalpha,0.5724694444444445,72,21.0
3384,Virginia,FH_CU_scenario_mid,0.5382703703703704,54,21.0
22,Alabama,FH_JCB_PRM,0.5667913043478261,23,21.0
1956,Nevada,FH_COVIDhub_trained_ensemble,0.6068642857142857,28,21.0
644,District of Columbia,SIkJaun1_window_noval,0.31910645161290324,31,21.0
1850,Montana,FH_MITCovAlliance_SIR,0.20967777777777777,18,21.0
1922,Nebraska,FH_NotreDame_mobility,0.4243636363636364,11,21.0
2626,Oregon,FH_KITmetricslab_select_ensemble,0.336432,25,21.0
2818,Rhode Island,FH_JHUAPL_Bucky,0.3898951612903226,62,21.0
815,Guam,FH_MUNI_ARIMA,0.6356037037037038,27,21.0
1224,Kansas,SIkJaun10_hyper7,0.3069483870967742,31,21.0
3045,Tennessee,SIkJaun10_hyper7_smooth7,0.4216,31,21.0
3631,Wisconsin,USC_SI_kJalpha,0.5655611111111111,72,21.0
921,Idaho,FH_CU_select,0.5155602941176471,68,21.0
2555,Oklahoma,FH_IHME_CurveFit,0.4569545454545455,44,21.0
3363,Virgin Islands,FH_UCSD_NEU_DeepGLEAM,0.6934081967213115,61,21.0
2235,New York,FH_JHU_IDD_CovidSP,0.511290625,64,22.0
1700,Mississippi,FH_CU_scenario_mid,0.6503981481481481,54,22.0
2817,Rhode Island,FH_JCB_PRM,0.37504347826086953,23,22.0
2318,North Carolina,FH_SteveMcConnell_CovidComplete,0.5930609375,64,22.0
1387,Maine,FH_JCB_PRM,0.3042130434782609,23,22.0
1800,Missouri,FH_UA_EpiCovDA,0.4666037037037037,54,22.0
1914,Nebraska,FH_LNQ_ens1,0.4058155555555556,45,22.0
2540,Oklahoma,FH_COVIDhub_ensemble,0.4461358208955224,67,22.0
1473,Maryland,FH_SteveMcConnell_CovidComplete,0.4086390625,64,22.0
2643,Oregon,FH_SteveMcConnell_CovidComplete,0.3327390625,64,22.0
2753,Puerto Rico,FH_JHUAPL_Bucky,0.3124354838709677,62,22.0
1824,Montana,FH_COVIDhub_4_week_ensemble,0.20440000000000003,11,22.0
2513,Ohio,FH_SteveMcConnell_CovidComplete,0.536971875,64,22.0
1564,Michigan,FH_COVIDhub_4_week_ensemble,0.6092363636363637,11,22.0
2699,Pennsylvania,FH_MOBS_GLEAM_COVID,0.6269777777777779,72,22.0
1630,Minnesota,FH_COVIDhub_ensemble,0.5641432835820895,67,22.0
2016,New Hampshire,FH_BPagano_RtDriven,0.45431525423728814,59,22.0
2865,South Carolina,FH_COVIDhub_ensemble,0.5722820895522388,67,22.0
1983,Nevada,FH_MIT_ISOLAT_Mixtures,0.5983806451612904,31,22.0
2167,New Mexico,FH_JCB_PRM,0.4937608695652174,23,22.0
2930,South Dakota,FH_COVIDhub_ensemble,0.5509791044776119,67,22.0
2363,North Dakota,FH_JHUAPL_Bucky,0.5639822580645162,62,22.0
1557,Massachusetts,USC_SI_kJalpha,0.4182152777777778,72,22.0
2093,New Jersey,FH_Columbia_UNC_SurvCon,0.5650208333333333,24,22.0
3032,Tennessee,FH_SigSci_TS,0.42040909090909095,11,22.0
868,Hawaii,FH_JHUAPL_Bucky,0.37275322580645165,62,22.0
551,Delaware,FH_MIT_Cassandra,0.32905999999999996,25,22.0
1194,Kansas,FH_JHU_CSSE_DECOM,0.3066648148148148,54,22.0
814,Guam,FH_MOBS_GLEAM_COVID,0.6351611111111111,72,22.0
1260,Kentucky,FH_JHU_IDD_CovidSP,0.36581875,64,22.0
3629,Wisconsin,SIkJaun_Ensemble_NN,0.5478999999999999,19,22.0
3496,Washington,SIkJaun1_hyper7,0.45734838709677417,31,22.0
3530,West Virginia,FH_KITmetricslab_select_ensemble,0.42633200000000004,25,22.0
315,Arkansas,SIkJaun10_hyper7_smooth7,0.36369677419354834,31,22.0
608,District of Columbia,FH_JHUAPL_Bucky,0.31769516129032255,62,22.0
3345,Virgin Islands,FH_MITCovAlliance_SIR,0.6913444444444444,18,22.0
1036,Illinois,UMich_RidgeTfReg,0.6863357142857144,14,22.0
3243,Utah,SIkJaun1_hyper7_smooth7,0.41419032258064514,31,22.0
512,Connecticut,SIkJaun1_hyper7,0.5152870967741936,31,22.0
3291,Vermont,FH_RobertWalraven_ESG,0.4959625,72,22.0
3142,United States,FH_JCB_PRM,0.6681652173913044,23,22.0
3660,Wyoming,FH_KITmetricslab_select_ensemble,0.363196,25,22.0
404,Colorado,FH_Covid19Sim_Simulator,0.4978980769230769,52,22.0
49,Alabama,FH_UMass_MechBayes,0.5620277777777778,72,22.0
368,California,FH_SteveMcConnell_CovidComplete,0.654815625,64,22.0
919,Idaho,FH_CU_scenario_low,0.5148236363636364,55,22.0
692,Florida,FH_SigSci_TS,0.7108909090909091,11,22.0
3392,Virginia,FH_Google_Harvard_CPF,0.5367538461538461,52,22.0
244,Arizona,FH_UMass_MechBayes,0.5988458333333333,72,22.0
65,Alaska,FH_AIpert_pwllnod,0.30028636363636363,44,22.0
766,Georgia,FH_USACE_ERDC_SEIR,0.6462666666666667,18,22.0
1310,Louisiana,FH_CU_scenario_mid,0.5932592592592593,54,22.0
1127,Iowa,FH_JCB_PRM,0.44482173913043477,23,22.0
1088,Indiana,FH_UCSD_NEU_DeepGLEAM,0.5893737704918033,61,22.0
3093,Texas,FH_OliverWyman_Navigator,0.6585058823529413,51,22.0
322,Arkansas,USC_SI_kJalpha,0.35104861111111113,72,23.0
3570,Wisconsin,FH_BPagano_RtDriven,0.5444694915254237,59,23.0
3654,Wyoming,FH_IHME_CurveFit,0.3579409090909091,44,23.0
3247,Utah,USC_SI_kJalpha,0.4114375,72,23.0
2297,North Carolina,FH_JCB_PRM,0.5921434782608695,23,23.0
1668,Minnesota,FH_SteveMcConnell_CovidComplete,0.557671875,64,23.0
3399,Virginia,FH_JHU_IDD_CovidSP,0.5229375,64,23.0
2785,Puerto Rico,SIkJaun10_hyper7_smooth7,0.2929967741935484,31,23.0
774,Georgia,SIkJaun1_window_noval,0.6443354838709677,31,23.0
1148,Iowa,FH_SteveMcConnell_CovidComplete,0.4402421875,64,23.0
1798,Missouri,FH_SteveMcConnell_CovidComplete,0.45830625,64,23.0
3046,Tennessee,SIkJaun10_window_noval,0.41873225806451614,31,23.0
3072,Texas,FH_GT_DeepCOVID,0.6580191176470588,68,23.0
2869,South Carolina,FH_CU_scenario_low,0.5616454545454546,55,23.0
2085,New Jersey,FH_COVIDhub_ensemble,0.5572268656716418,67,23.0
2526,Ohio,SIkJaun10_window_noval,0.5352,31,23.0
1442,Maryland,FH_Caltech_CS156,0.38743000000000005,20,23.0
3289,Vermont,FH_PSI_DRAFT,0.4943676056338028,71,23.0
1829,Montana,FH_CU_scenario_low,0.2023890909090909,55,23.0
2648,Oregon,FH_UCSD_NEU_DeepGLEAM,0.33228688524590166,61,23.0
