,State_x,Week Number,Model_Name,Predicted,key,State_y,Week_number,Covid Count,Label_Actual
7485,United States,173,US-Flu\LUcompUncertLab-VAR2,Inc,United States_173,United States,173,1411.0,Inc
7486,United States,173,US-Flu\LUcompUncertLab-VAR2K,Inc,United States_173,United States,173,1411.0,Inc
7487,United States,173,US-Flu\LUcompUncertLab-VAR2K_plusCOVID,Dec,United States_173,United States,173,1411.0,Inc
7488,United States,173,US-Flu\LUcompUncertLab-VAR2_plusCOVID,Dec,United States_173,United States,173,1411.0,Inc
7489,United States,173,US-Flu\MOBS-GLEAM_FLUH,Dec,United States_173,United States,173,1411.0,Inc
7490,United States,173,US-Flu\PSI-DICE,Inc,United States_173,United States,173,1411.0,Inc
7491,United States,173,US-Flu\SGroup-RandomForest,Inc,United States_173,United States,173,1411.0,Inc
7492,United States,173,US-Flu\SGroup-SIkJalpha,Inc,United States_173,United States,173,1411.0,Inc
7493,United States,173,US-Flu\SigSci-CREG,Flat,United States_173,United States,173,1411.0,Inc
7494,United States,173,US-Flu\SigSci-TSENS,Flat,United States_173,United States,173,1411.0,Inc
7495,United States,173,US-Flu\UMass-trends_ensemble,Inc,United States_173,United States,173,1411.0,Inc
7496,United States,173,US-Flu\UT_FluCast-Voltaire,Inc,United States_173,United States,173,1411.0,Inc
7497,United States,173,US-Flu\UVAFluX-Ensemble,Flat,United States_173,United States,173,1411.0,Inc
7498,United States,173,US-Flu\VTSanghani-ExogModel,Flat,United States_173,United States,173,1411.0,Inc
7499,Alabama,180,US-Flu\CEID-Walk,Flat,Alabama_180,Alabama,180,18.666666666666668,Inc
7500,Alabama,180,US-Flu\CMU-TimeSeries,Inc,Alabama_180,Alabama,180,18.666666666666668,Inc
7501,Alabama,180,US-Flu\CU-ensemble,Flat,Alabama_180,Alabama,180,18.666666666666668,Inc
7502,Alabama,180,US-Flu\Flusight-baseline,Flat,Alabama_180,Alabama,180,18.666666666666668,Inc
7503,Alabama,180,US-Flu\Flusight-ensemble,Flat,Alabama_180,Alabama,180,18.666666666666668,Inc
7504,Alabama,180,US-Flu\GH-Flusight,Flat,Alabama_180,Alabama,180,18.666666666666668,Inc
7505,Alabama,180,US-Flu\GT-FluFNP,Inc,Alabama_180,Alabama,180,18.666666666666668,Inc
7506,Alabama,180,US-Flu\IEM_Health-FluProject,Flat,Alabama_180,Alabama,180,18.666666666666668,Inc
7507,Alabama,180,US-Flu\LosAlamos_NAU-CModel_Flu,Flat,Alabama_180,Alabama,180,18.666666666666668,Inc
7508,Alabama,180,US-Flu\LUcompUncertLab-humanjudgment,Dec,Alabama_180,Alabama,180,18.666666666666668,Inc
7509,Alabama,180,US-Flu\LUcompUncertLab-TEVA,Inc,Alabama_180,Alabama,180,18.666666666666668,Inc
7510,Alabama,180,US-Flu\LUcompUncertLab-VAR2,Peak,Alabama_180,Alabama,180,18.666666666666668,Inc
7511,Alabama,180,US-Flu\LUcompUncertLab-VAR2K,Dec,Alabama_180,Alabama,180,18.666666666666668,Inc
7512,Alabama,180,US-Flu\LUcompUncertLab-VAR2K_plusCOVID,Inc,Alabama_180,Alabama,180,18.666666666666668,Inc
7513,Alabama,180,US-Flu\LUcompUncertLab-VAR2_plusCOVID,Flat,Alabama_180,Alabama,180,18.666666666666668,Inc
7514,Alabama,180,US-Flu\MOBS-GLEAM_FLUH,Dec,Alabama_180,Alabama,180,18.666666666666668,Inc
7515,Alabama,180,US-Flu\PSI-DICE,Flat,Alabama_180,Alabama,180,18.666666666666668,Inc
7516,Alabama,180,US-Flu\SGroup-RandomForest,Flat,Alabama_180,Alabama,180,18.666666666666668,Inc
7517,Alabama,180,US-Flu\SGroup-SIkJalpha,Flat,Alabama_180,Alabama,180,18.666666666666668,Inc
7518,Alabama,180,US-Flu\SigSci-CREG,Flat,Alabama_180,Alabama,180,18.666666666666668,Inc
7519,Alabama,180,US-Flu\SigSci-TSENS,Flat,Alabama_180,Alabama,180,18.666666666666668,Inc
7520,Alabama,180,US-Flu\UMass-trends_ensemble,Flat,Alabama_180,Alabama,180,18.666666666666668,Inc
7521,Alabama,180,US-Flu\UT_FluCast-Voltaire,Inc,Alabama_180,Alabama,180,18.666666666666668,Inc
7522,Alabama,180,US-Flu\UVAFluX-Ensemble,Flat,Alabama_180,Alabama,180,18.666666666666668,Inc
7523,Arkansas,180,US-Flu\CEID-Walk,Flat,Arkansas_180,Arkansas,180,35.0,Inc
7524,Arkansas,180,US-Flu\CMU-TimeSeries,Peak,Arkansas_180,Arkansas,180,35.0,Inc
7525,Arkansas,180,US-Flu\CU-ensemble,Surge,Arkansas_180,Arkansas,180,35.0,Inc
7526,Arkansas,180,US-Flu\Flusight-baseline,Flat,Arkansas_180,Arkansas,180,35.0,Inc
7527,Arkansas,180,US-Flu\Flusight-ensemble,Flat,Arkansas_180,Arkansas,180,35.0,Inc
7528,Arkansas,180,US-Flu\GH-Flusight,Dec,Arkansas_180,Arkansas,180,35.0,Inc
7529,Arkansas,180,US-Flu\GT-FluFNP,Dec,Arkansas_180,Arkansas,180,35.0,Inc
7530,Arkansas,180,US-Flu\IEM_Health-FluProject,Flat,Arkansas_180,Arkansas,180,35.0,Inc
7531,Arkansas,180,US-Flu\LosAlamos_NAU-CModel_Flu,Dec,Arkansas_180,Arkansas,180,35.0,Inc
7532,Arkansas,180,US-Flu\LUcompUncertLab-humanjudgment,Dec,Arkansas_180,Arkansas,180,35.0,Inc
7533,Arkansas,180,US-Flu\LUcompUncertLab-TEVA,Flat,Arkansas_180,Arkansas,180,35.0,Inc
7534,Arkansas,180,US-Flu\LUcompUncertLab-VAR2,Inc,Arkansas_180,Arkansas,180,35.0,Inc
7535,Arkansas,180,US-Flu\LUcompUncertLab-VAR2K,Surge,Arkansas_180,Arkansas,180,35.0,Inc
7536,Arkansas,180,US-Flu\LUcompUncertLab-VAR2K_plusCOVID,Dec,Arkansas_180,Arkansas,180,35.0,Inc
7537,Arkansas,180,US-Flu\LUcompUncertLab-VAR2_plusCOVID,Dec,Arkansas_180,Arkansas,180,35.0,Inc
7538,Arkansas,180,US-Flu\MOBS-GLEAM_FLUH,Dec,Arkansas_180,Arkansas,180,35.0,Inc
7539,Arkansas,180,US-Flu\PSI-DICE,Flat,Arkansas_180,Arkansas,180,35.0,Inc
7540,Arkansas,180,US-Flu\SGroup-RandomForest,Peak,Arkansas_180,Arkansas,180,35.0,Inc
7541,Arkansas,180,US-Flu\SGroup-SIkJalpha,Inc,Arkansas_180,Arkansas,180,35.0,Inc
7542,Arkansas,180,US-Flu\SigSci-CREG,Flat,Arkansas_180,Arkansas,180,35.0,Inc
7543,Arkansas,180,US-Flu\SigSci-TSENS,Flat,Arkansas_180,Arkansas,180,35.0,Inc
7544,Arkansas,180,US-Flu\UMass-trends_ensemble,Flat,Arkansas_180,Arkansas,180,35.0,Inc
7545,Arkansas,180,US-Flu\UT_FluCast-Voltaire,Inc,Arkansas_180,Arkansas,180,35.0,Inc
7546,Arkansas,180,US-Flu\UVAFluX-Ensemble,Flat,Arkansas_180,Arkansas,180,35.0,Inc
7547,Hawaii,180,US-Flu\CEID-Walk,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7548,Hawaii,180,US-Flu\CMU-TimeSeries,Inc,Hawaii_180,Hawaii,180,0.0,Flat
7549,Hawaii,180,US-Flu\CU-ensemble,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7550,Hawaii,180,US-Flu\Flusight-baseline,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7551,Hawaii,180,US-Flu\Flusight-ensemble,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7552,Hawaii,180,US-Flu\GH-Flusight,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7553,Hawaii,180,US-Flu\IEM_Health-FluProject,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7554,Hawaii,180,US-Flu\LosAlamos_NAU-CModel_Flu,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7555,Hawaii,180,US-Flu\LUcompUncertLab-humanjudgment,Surge,Hawaii_180,Hawaii,180,0.0,Flat
7556,Hawaii,180,US-Flu\LUcompUncertLab-TEVA,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7557,Hawaii,180,US-Flu\LUcompUncertLab-VAR2,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7558,Hawaii,180,US-Flu\LUcompUncertLab-VAR2K,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7559,Hawaii,180,US-Flu\LUcompUncertLab-VAR2K_plusCOVID,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7560,Hawaii,180,US-Flu\LUcompUncertLab-VAR2_plusCOVID,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7561,Hawaii,180,US-Flu\MOBS-GLEAM_FLUH,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7562,Hawaii,180,US-Flu\PSI-DICE,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7563,Hawaii,180,US-Flu\SGroup-RandomForest,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7564,Hawaii,180,US-Flu\SGroup-SIkJalpha,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7565,Hawaii,180,US-Flu\SigSci-CREG,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7566,Hawaii,180,US-Flu\SigSci-TSENS,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7567,Hawaii,180,US-Flu\UMass-trends_ensemble,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7568,Hawaii,180,US-Flu\UT_FluCast-Voltaire,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7569,Hawaii,180,US-Flu\UVAFluX-Ensemble,Flat,Hawaii_180,Hawaii,180,0.0,Flat
7570,Indiana,180,US-Flu\CEID-Walk,Flat,Indiana_180,Indiana,180,50.333333333333336,Inc
7571,Indiana,180,US-Flu\CMU-TimeSeries,Inc,Indiana_180,Indiana,180,50.333333333333336,Inc
7572,Indiana,180,US-Flu\CU-ensemble,Flat,Indiana_180,Indiana,180,50.333333333333336,Inc
7573,Indiana,180,US-Flu\Flusight-baseline,Flat,Indiana_180,Indiana,180,50.333333333333336,Inc
7574,Indiana,180,US-Flu\Flusight-ensemble,Flat,Indiana_180,Indiana,180,50.333333333333336,Inc
7575,Indiana,180,US-Flu\GH-Flusight,Dec,Indiana_180,Indiana,180,50.333333333333336,Inc
7576,Indiana,180,US-Flu\GT-FluFNP,Dec,Indiana_180,Indiana,180,50.333333333333336,Inc
7577,Indiana,180,US-Flu\IEM_Health-FluProject,Flat,Indiana_180,Indiana,180,50.333333333333336,Inc
7578,Indiana,180,US-Flu\LosAlamos_NAU-CModel_Flu,Flat,Indiana_180,Indiana,180,50.333333333333336,Inc
7579,Indiana,180,US-Flu\LUcompUncertLab-humanjudgment,Dec,Indiana_180,Indiana,180,50.333333333333336,Inc
7580,Indiana,180,US-Flu\LUcompUncertLab-TEVA,Flat,Indiana_180,Indiana,180,50.333333333333336,Inc
7581,Indiana,180,US-Flu\LUcompUncertLab-VAR2,Inc,Indiana_180,Indiana,180,50.333333333333336,Inc
7582,Indiana,180,US-Flu\LUcompUncertLab-VAR2K,Inc,Indiana_180,Indiana,180,50.333333333333336,Inc
7583,Indiana,180,US-Flu\LUcompUncertLab-VAR2K_plusCOVID,Dec,Indiana_180,Indiana,180,50.333333333333336,Inc
7584,Indiana,180,US-Flu\LUcompUncertLab-VAR2_plusCOVID,Flat,Indiana_180,Indiana,180,50.333333333333336,Inc
7585,Indiana,180,US-Flu\MOBS-GLEAM_FLUH,Flat,Indiana_180,Indiana,180,50.333333333333336,Inc
7586,Indiana,180,US-Flu\PSI-DICE,Inc,Indiana_180,Indiana,180,50.333333333333336,Inc
7587,Indiana,180,US-Flu\SGroup-RandomForest,Peak,Indiana_180,Indiana,180,50.333333333333336,Inc
7588,Indiana,180,US-Flu\SGroup-SIkJalpha,Flat,Indiana_180,Indiana,180,50.333333333333336,Inc
7589,Indiana,180,US-Flu\SigSci-CREG,Flat,Indiana_180,Indiana,180,50.333333333333336,Inc
7590,Indiana,180,US-Flu\SigSci-TSENS,Flat,Indiana_180,Indiana,180,50.333333333333336,Inc
7591,Indiana,180,US-Flu\UMass-trends_ensemble,Flat,Indiana_180,Indiana,180,50.333333333333336,Inc
7592,Indiana,180,US-Flu\UT_FluCast-Voltaire,Inc,Indiana_180,Indiana,180,50.333333333333336,Inc
7593,Indiana,180,US-Flu\UVAFluX-Ensemble,Flat,Indiana_180,Indiana,180,50.333333333333336,Inc
7594,Louisiana,180,US-Flu\CEID-Walk,Flat,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7595,Louisiana,180,US-Flu\CMU-TimeSeries,Inc,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7596,Louisiana,180,US-Flu\CU-ensemble,Inc,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7597,Louisiana,180,US-Flu\Flusight-baseline,Flat,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7598,Louisiana,180,US-Flu\Flusight-ensemble,Flat,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7599,Louisiana,180,US-Flu\GH-Flusight,Dec,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7600,Louisiana,180,US-Flu\GT-FluFNP,Dec,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7601,Louisiana,180,US-Flu\IEM_Health-FluProject,Flat,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7602,Louisiana,180,US-Flu\LosAlamos_NAU-CModel_Flu,Flat,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7603,Louisiana,180,US-Flu\LUcompUncertLab-humanjudgment,Flat,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7604,Louisiana,180,US-Flu\LUcompUncertLab-TEVA,Flat,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7605,Louisiana,180,US-Flu\LUcompUncertLab-VAR2,Inc,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7606,Louisiana,180,US-Flu\LUcompUncertLab-VAR2K,Inc,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7607,Louisiana,180,US-Flu\LUcompUncertLab-VAR2K_plusCOVID,Dec,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7608,Louisiana,180,US-Flu\LUcompUncertLab-VAR2_plusCOVID,Dec,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7609,Louisiana,180,US-Flu\MOBS-GLEAM_FLUH,Dec,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7610,Louisiana,180,US-Flu\PSI-DICE,Flat,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7611,Louisiana,180,US-Flu\SGroup-RandomForest,Dec,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7612,Louisiana,180,US-Flu\SGroup-SIkJalpha,Flat,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7613,Louisiana,180,US-Flu\SigSci-CREG,Flat,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7614,Louisiana,180,US-Flu\SigSci-TSENS,Flat,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7615,Louisiana,180,US-Flu\UMass-trends_ensemble,Flat,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7616,Louisiana,180,US-Flu\UT_FluCast-Voltaire,Inc,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7617,Louisiana,180,US-Flu\UVAFluX-Ensemble,Flat,Louisiana_180,Louisiana,180,34.333333333333336,Surge
7618,Minnesota,180,US-Flu\CEID-Walk,Flat,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7619,Minnesota,180,US-Flu\CMU-TimeSeries,Flat,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7620,Minnesota,180,US-Flu\CU-ensemble,Flat,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7621,Minnesota,180,US-Flu\Flusight-baseline,Flat,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7622,Minnesota,180,US-Flu\Flusight-ensemble,Flat,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7623,Minnesota,180,US-Flu\GH-Flusight,Peak,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7624,Minnesota,180,US-Flu\GT-FluFNP,Flat,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7625,Minnesota,180,US-Flu\IEM_Health-FluProject,Flat,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7626,Minnesota,180,US-Flu\LosAlamos_NAU-CModel_Flu,Flat,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7627,Minnesota,180,US-Flu\LUcompUncertLab-humanjudgment,Dec,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7628,Minnesota,180,US-Flu\LUcompUncertLab-TEVA,Inc,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7629,Minnesota,180,US-Flu\LUcompUncertLab-VAR2,Inc,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7630,Minnesota,180,US-Flu\LUcompUncertLab-VAR2K,Inc,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7631,Minnesota,180,US-Flu\LUcompUncertLab-VAR2K_plusCOVID,Dec,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7632,Minnesota,180,US-Flu\LUcompUncertLab-VAR2_plusCOVID,Dec,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7633,Minnesota,180,US-Flu\MOBS-GLEAM_FLUH,Flat,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7634,Minnesota,180,US-Flu\PSI-DICE,Flat,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7635,Minnesota,180,US-Flu\SGroup-RandomForest,Inc,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7636,Minnesota,180,US-Flu\SGroup-SIkJalpha,Flat,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7637,Minnesota,180,US-Flu\SigSci-CREG,Flat,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7638,Minnesota,180,US-Flu\SigSci-TSENS,Flat,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7639,Minnesota,180,US-Flu\UMass-trends_ensemble,Flat,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7640,Minnesota,180,US-Flu\UT_FluCast-Voltaire,Flat,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7641,Minnesota,180,US-Flu\UVAFluX-Ensemble,Flat,Minnesota_180,Minnesota,180,25.333333333333332,Flat
7642,Montana,180,US-Flu\CEID-Walk,Flat,Montana_180,Montana,180,13.666666666666666,Inc
7643,Montana,180,US-Flu\CMU-TimeSeries,Dec,Montana_180,Montana,180,13.666666666666666,Inc
7644,Montana,180,US-Flu\CU-ensemble,Dec,Montana_180,Montana,180,13.666666666666666,Inc
7645,Montana,180,US-Flu\Flusight-baseline,Flat,Montana_180,Montana,180,13.666666666666666,Inc
7646,Montana,180,US-Flu\Flusight-ensemble,Flat,Montana_180,Montana,180,13.666666666666666,Inc
7647,Montana,180,US-Flu\GH-Flusight,Dec,Montana_180,Montana,180,13.666666666666666,Inc
7648,Montana,180,US-Flu\GT-FluFNP,Dec,Montana_180,Montana,180,13.666666666666666,Inc
7649,Montana,180,US-Flu\IEM_Health-FluProject,Flat,Montana_180,Montana,180,13.666666666666666,Inc
7650,Montana,180,US-Flu\LosAlamos_NAU-CModel_Flu,Inc,Montana_180,Montana,180,13.666666666666666,Inc
7651,Montana,180,US-Flu\LUcompUncertLab-humanjudgment,Surge,Montana_180,Montana,180,13.666666666666666,Inc
7652,Montana,180,US-Flu\LUcompUncertLab-TEVA,Inc,Montana_180,Montana,180,13.666666666666666,Inc
7653,Montana,180,US-Flu\LUcompUncertLab-VAR2,Inc,Montana_180,Montana,180,13.666666666666666,Inc
7654,Montana,180,US-Flu\LUcompUncertLab-VAR2K,Dec,Montana_180,Montana,180,13.666666666666666,Inc
7655,Montana,180,US-Flu\LUcompUncertLab-VAR2K_plusCOVID,Inc,Montana_180,Montana,180,13.666666666666666,Inc
7656,Montana,180,US-Flu\LUcompUncertLab-VAR2_plusCOVID,Flat,Montana_180,Montana,180,13.666666666666666,Inc
7657,Montana,180,US-Flu\MOBS-GLEAM_FLUH,Peak,Montana_180,Montana,180,13.666666666666666,Inc
7658,Montana,180,US-Flu\PSI-DICE,Dec,Montana_180,Montana,180,13.666666666666666,Inc
7659,Montana,180,US-Flu\SGroup-RandomForest,Dec,Montana_180,Montana,180,13.666666666666666,Inc
7660,Montana,180,US-Flu\SGroup-SIkJalpha,Flat,Montana_180,Montana,180,13.666666666666666,Inc
7661,Montana,180,US-Flu\SigSci-CREG,Flat,Montana_180,Montana,180,13.666666666666666,Inc
7662,Montana,180,US-Flu\SigSci-TSENS,Flat,Montana_180,Montana,180,13.666666666666666,Inc
7663,Montana,180,US-Flu\UMass-trends_ensemble,Inc,Montana_180,Montana,180,13.666666666666666,Inc
7664,Montana,180,US-Flu\UT_FluCast-Voltaire,Inc,Montana_180,Montana,180,13.666666666666666,Inc
7665,Montana,180,US-Flu\UVAFluX-Ensemble,Flat,Montana_180,Montana,180,13.666666666666666,Inc
7666,North Carolina,180,US-Flu\CEID-Walk,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7667,North Carolina,180,US-Flu\CMU-TimeSeries,Inc,North Carolina_180,North Carolina,180,37.0,Flat
7668,North Carolina,180,US-Flu\CU-ensemble,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7669,North Carolina,180,US-Flu\Flusight-baseline,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7670,North Carolina,180,US-Flu\Flusight-ensemble,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7671,North Carolina,180,US-Flu\GH-Flusight,Dec,North Carolina_180,North Carolina,180,37.0,Flat
7672,North Carolina,180,US-Flu\GT-FluFNP,Inc,North Carolina_180,North Carolina,180,37.0,Flat
7673,North Carolina,180,US-Flu\IEM_Health-FluProject,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7674,North Carolina,180,US-Flu\LosAlamos_NAU-CModel_Flu,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7675,North Carolina,180,US-Flu\LUcompUncertLab-humanjudgment,Dec,North Carolina_180,North Carolina,180,37.0,Flat
7676,North Carolina,180,US-Flu\LUcompUncertLab-TEVA,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7677,North Carolina,180,US-Flu\LUcompUncertLab-VAR2,Inc,North Carolina_180,North Carolina,180,37.0,Flat
7678,North Carolina,180,US-Flu\LUcompUncertLab-VAR2K,Inc,North Carolina_180,North Carolina,180,37.0,Flat
7679,North Carolina,180,US-Flu\LUcompUncertLab-VAR2K_plusCOVID,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7680,North Carolina,180,US-Flu\LUcompUncertLab-VAR2_plusCOVID,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7681,North Carolina,180,US-Flu\MOBS-GLEAM_FLUH,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7682,North Carolina,180,US-Flu\PSI-DICE,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7683,North Carolina,180,US-Flu\SGroup-RandomForest,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7684,North Carolina,180,US-Flu\SGroup-SIkJalpha,Inc,North Carolina_180,North Carolina,180,37.0,Flat
7685,North Carolina,180,US-Flu\SigSci-CREG,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7686,North Carolina,180,US-Flu\SigSci-TSENS,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7687,North Carolina,180,US-Flu\UMass-trends_ensemble,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7688,North Carolina,180,US-Flu\UT_FluCast-Voltaire,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7689,North Carolina,180,US-Flu\UVAFluX-Ensemble,Flat,North Carolina_180,North Carolina,180,37.0,Flat
7690,Nevada,180,US-Flu\CEID-Walk,Flat,Nevada_180,Nevada,180,10.333333333333334,Inc
7691,Nevada,180,US-Flu\CMU-TimeSeries,Flat,Nevada_180,Nevada,180,10.333333333333334,Inc
7692,Nevada,180,US-Flu\CU-ensemble,Inc,Nevada_180,Nevada,180,10.333333333333334,Inc
7693,Nevada,180,US-Flu\Flusight-baseline,Flat,Nevada_180,Nevada,180,10.333333333333334,Inc
7694,Nevada,180,US-Flu\Flusight-ensemble,Flat,Nevada_180,Nevada,180,10.333333333333334,Inc
7695,Nevada,180,US-Flu\GH-Flusight,Dec,Nevada_180,Nevada,180,10.333333333333334,Inc
7696,Nevada,180,US-Flu\GT-FluFNP,Inc,Nevada_180,Nevada,180,10.333333333333334,Inc
7697,Nevada,180,US-Flu\IEM_Health-FluProject,Flat,Nevada_180,Nevada,180,10.333333333333334,Inc
7698,Nevada,180,US-Flu\LosAlamos_NAU-CModel_Flu,Surge,Nevada_180,Nevada,180,10.333333333333334,Inc
7699,Nevada,180,US-Flu\LUcompUncertLab-humanjudgment,Surge,Nevada_180,Nevada,180,10.333333333333334,Inc
7700,Nevada,180,US-Flu\LUcompUncertLab-TEVA,Dec,Nevada_180,Nevada,180,10.333333333333334,Inc
7701,Nevada,180,US-Flu\LUcompUncertLab-VAR2,Dec,Nevada_180,Nevada,180,10.333333333333334,Inc
7702,Nevada,180,US-Flu\LUcompUncertLab-VAR2K,Dec,Nevada_180,Nevada,180,10.333333333333334,Inc
7703,Nevada,180,US-Flu\LUcompUncertLab-VAR2K_plusCOVID,Dec,Nevada_180,Nevada,180,10.333333333333334,Inc
7704,Nevada,180,US-Flu\LUcompUncertLab-VAR2_plusCOVID,Dec,Nevada_180,Nevada,180,10.333333333333334,Inc
7705,Nevada,180,US-Flu\MOBS-GLEAM_FLUH,Flat,Nevada_180,Nevada,180,10.333333333333334,Inc
7706,Nevada,180,US-Flu\PSI-DICE,Flat,Nevada_180,Nevada,180,10.333333333333334,Inc
7707,Nevada,180,US-Flu\SGroup-RandomForest,Surge,Nevada_180,Nevada,180,10.333333333333334,Inc
7708,Nevada,180,US-Flu\SGroup-SIkJalpha,Flat,Nevada_180,Nevada,180,10.333333333333334,Inc
7709,Nevada,180,US-Flu\SigSci-CREG,Flat,Nevada_180,Nevada,180,10.333333333333334,Inc
7710,Nevada,180,US-Flu\SigSci-TSENS,Flat,Nevada_180,Nevada,180,10.333333333333334,Inc
7711,Nevada,180,US-Flu\UMass-trends_ensemble,Flat,Nevada_180,Nevada,180,10.333333333333334,Inc
7712,Nevada,180,US-Flu\UT_FluCast-Voltaire,Flat,Nevada_180,Nevada,180,10.333333333333334,Inc
7713,Nevada,180,US-Flu\UVAFluX-Ensemble,Flat,Nevada_180,Nevada,180,10.333333333333334,Inc
7714,Puerto Rico,180,US-Flu\CEID-Walk,Peak,Puerto Rico_180,Puerto Rico,180,9.0,Surge
7715,Puerto Rico,180,US-Flu\CMU-TimeSeries,Inc,Puerto Rico_180,Puerto Rico,180,9.0,Surge
7716,Puerto Rico,180,US-Flu\CU-ensemble,Surge,Puerto Rico_180,Puerto Rico,180,9.0,Surge
7717,Puerto Rico,180,US-Flu\Flusight-baseline,Flat,Puerto Rico_180,Puerto Rico,180,9.0,Surge
7718,Puerto Rico,180,US-Flu\Flusight-ensemble,Flat,Puerto Rico_180,Puerto Rico,180,9.0,Surge
7719,Puerto Rico,180,US-Flu\GH-Flusight,Peak,Puerto Rico_180,Puerto Rico,180,9.0,Surge
7720,Puerto Rico,180,US-Flu\IEM_Health-FluProject,Flat,Puerto Rico_180,Puerto Rico,180,9.0,Surge
7721,Puerto Rico,180,US-Flu\LosAlamos_NAU-CModel_Flu,Flat,Puerto Rico_180,Puerto Rico,180,9.0,Surge
7722,Puerto Rico,180,US-Flu\LUcompUncertLab-humanjudgment,Surge,Puerto Rico_180,Puerto Rico,180,9.0,Surge
