,State,Model Name,Mean_Similarity,Count_Similarity,rank
429,Kentucky,US-Flu\LUcompUncertLab-TEVA,0.42179999999999995,21,7.0
406,Kansas,US-Flu\LUcompUncertLab-VAR2K,0.2419952380952381,21,7.0
1224,Virginia,US-Flu\LosAlamos_NAU-CModel_Flu,0.1944869565217391,23,7.0
1308,Wisconsin,US-Flu\UVAFluX-Ensemble,0.2402521739130435,23,7.0
720,Nevada,US-Flu\VTSanghani-ExogModel,0.20245294117647059,17,7.0
1007,Rhode Island,US-Flu\MOBS-GLEAM_FLUH,0.287275,20,7.0
1171,Vermont,US-Flu\Flusight-ensemble,0.27724347826086954,23,7.0
739,New Hampshire,US-Flu\SGroup-SIkJalpha,0.19445652173913044,23,7.0
693,Nebraska,US-Flu\UT_FluCast-Voltaire,0.3131434782608696,23,7.0
748,New Jersey,US-Flu\CU-ensemble,0.29311739130434783,23,7.0
788,New Mexico,US-Flu\SGroup-RandomForest,0.29164500000000004,20,7.0
807,New York,US-Flu\LUcompUncertLab-VAR2K_plusCOVID,0.27233809523809527,21,7.0
823,North Carolina,US-Flu\CU-ensemble,0.39777391304347826,23,7.0
646,Montana,US-Flu\CEID-Walk,0.11836190476190475,21,7.0
866,North Dakota,US-Flu\SigSci-TSENS,0.709195652173913,23,7.0
624,Missouri,US-Flu\Flusight-baseline,0.3076217391304348,23,7.0
617,Mississippi,US-Flu\UMass-trends_ensemble,0.2750045454545455,22,7.0
889,Ohio,US-Flu\SGroup-SIkJalpha,0.26814782608695653,23,7.0
917,Oklahoma,US-Flu\UMass-trends_ensemble,0.31753636363636367,22,7.0
452,Louisiana,US-Flu\GT-FluFNP,0.09177391304347828,23,7.0
939,Oregon,US-Flu\SGroup-SIkJalpha,0.2529521739130435,23,7.0
574,Minnesota,US-Flu\Flusight-baseline,0.5565217391304348,23,7.0
973,Puerto Rico,US-Flu\CU-ensemble,0.10414347826086957,23,7.0
561,Michigan,US-Flu\MOBS-GLEAM_FLUH,0.12591,20,7.0
1038,South Carolina,US-Flu\UMass-trends_ensemble,0.12694090909090908,22,7.0
1042,South Dakota,US-Flu\CEID-Walk,0.38580476190476193,21,7.0
521,Massachusetts,US-Flu\CEID-Walk,0.23531428571428573,21,7.0
512,Maryland,US-Flu\PSI-DICE,0.20439565217391306,23,7.0
1086,Tennessee,US-Flu\SigSci-CREG,0.37176086956521737,23,7.0
1093,Texas,US-Flu\CMU-TimeSeries,0.39379565217391305,23,7.0
481,Maine,US-Flu\LUcompUncertLab-VAR2K,0.2283,21,7.0
1127,United States,US-Flu\LUcompUncertLab-VAR2K,0.05268571428571429,21,7.0
1144,Utah,US-Flu\CU-ensemble,0.0768913043478261,23,7.0
951,Pennsylvania,US-Flu\GH-Flusight,0.15942380952380952,21,7.0
378,Iowa,US-Flu\IEM_Health-FluProject,0.44573043478260865,23,7.0
1334,Wyoming,US-Flu\VTSanghani-ExogModel,0.1356764705882353,17,7.0
158,Connecticut,US-Flu\LUcompUncertLab-TEVA,0.28054761904761905,21,7.0
337,Illinois,US-Flu\PSI-DICE,0.23365217391304346,23,7.0
283,Hawaii,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.37178181818181816,22,7.0
48,Alaska,US-Flu\UVAFluX-Ensemble,0.1862913043478261,23,7.0
118,California,US-Flu\SGroup-SIkJalpha,0.5858434782608696,23,7.0
51,Arizona,US-Flu\CMU-TimeSeries,0.004547826086956518,23,7.0
140,Colorado,US-Flu\MOBS-GLEAM_FLUH,0.199935,20,7.0
21,Alabama,US-Flu\UMass-trends_ensemble,0.3437636363636364,22,7.0
204,District of Columbia,US-Flu\Flusight-ensemble,0.07221739130434783,23,7.0
268,Georgia,US-Flu\UMass-trends_ensemble,0.22073636363636365,22,7.0
363,Indiana,US-Flu\SGroup-RandomForest,0.28906,20,7.0
92,Arkansas,US-Flu\SGroup-RandomForest,0.30644,20,7.0
233,Florida,US-Flu\LUcompUncertLab-VAR2K_plusCOVID,0.2163857142857143,21,7.0
197,Delaware,US-Flu\UT_FluCast-Voltaire,0.22152173913043477,23,7.0
311,Idaho,US-Flu\MOBS-GLEAM_FLUH,0.28707,20,7.0
57,Arizona,US-Flu\IEM_Health-FluProject,-0.01672173913043479,23,8.0
1275,West Virginia,US-Flu\MOBS-GLEAM_FLUH,0.20867999999999998,20,8.0
498,Maryland,US-Flu\CU-ensemble,0.19716956521739132,23,8.0
1203,Virgin Islands,US-Flu\LUcompUncertLab-humanjudgment,0.09539230769230769,13,8.0
23,Alabama,US-Flu\UVAFluX-Ensemble,0.3433260869565217,23,8.0
1048,South Dakota,US-Flu\GT-FluFNP,0.37928260869565217,23,8.0
251,Georgia,US-Flu\Flusight-ensemble,0.2116391304347826,23,8.0
489,Maine,US-Flu\SGroup-SIkJalpha,0.20961304347826087,23,8.0
438,Kentucky,US-Flu\SGroup-RandomForest,0.3453,20,8.0
1079,Tennessee,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.36430909090909086,22,8.0
836,North Carolina,US-Flu\MOBS-GLEAM_FLUH,0.39763000000000004,20,8.0
183,Delaware,US-Flu\LUcompUncertLab-TEVA,0.1973095238095238,21,8.0
908,Oklahoma,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.24906363636363638,22,8.0
602,Mississippi,US-Flu\GT-FluFNP,0.24170869565217393,23,8.0
329,Illinois,US-Flu\LUcompUncertLab-TEVA,0.2094047619047619,21,8.0
630,Missouri,US-Flu\LUcompUncertLab-VAR2,0.24989999999999998,22,8.0
112,California,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.5150454545454545,22,8.0
943,Oregon,US-Flu\UT_FluCast-Voltaire,0.2460217391304348,23,8.0
1243,Washington,US-Flu\LUcompUncertLab-TEVA,0.24377619047619048,21,8.0
886,Ohio,US-Flu\MOBS-GLEAM_FLUH,0.264235,20,8.0
780,New Mexico,US-Flu\LUcompUncertLab-VAR2,0.2668,22,8.0
375,Iowa,US-Flu\Flusight-ensemble,0.4209304347826087,23,8.0
458,Louisiana,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.03463636363636363,22,8.0
1234,Virginia,US-Flu\VTSanghani-ExogModel,0.16256470588235294,17,8.0
306,Idaho,US-Flu\LUcompUncertLab-VAR2K,0.1952095238095238,21,8.0
1330,Wyoming,US-Flu\SigSci-TSENS,0.07130434782608694,23,8.0
701,Nevada,US-Flu\GH-Flusight,0.14236190476190475,21,8.0
556,Michigan,US-Flu\LUcompUncertLab-VAR2K,0.12171904761904762,21,8.0
26,Alaska,US-Flu\CMU-TimeSeries,0.16967826086956522,23,8.0
689,Nebraska,US-Flu\SGroup-SIkJalpha,0.2924217391304348,23,8.0
279,Hawaii,US-Flu\LUcompUncertLab-TEVA,0.3597142857142857,21,8.0
1032,South Carolina,US-Flu\MOBS-GLEAM_FLUH,0.07888500000000001,20,8.0
1014,Rhode Island,US-Flu\UT_FluCast-Voltaire,0.28024782608695653,23,8.0
1111,Texas,US-Flu\SigSci-CREG,0.39262,20,8.0
167,Connecticut,US-Flu\SGroup-RandomForest,0.270105,20,8.0
353,Indiana,US-Flu\IEM_Health-FluProject,0.282904347826087,23,8.0
1135,United States,US-Flu\SGroup-SIkJalpha,0.0499304347826087,23,8.0
571,Minnesota,US-Flu\CEID-Walk,0.47780952380952385,21,8.0
1184,Vermont,US-Flu\SGroup-RandomForest,0.26362,20,8.0
135,Colorado,US-Flu\LUcompUncertLab-VAR2K,0.0995952380952381,21,8.0
1292,Wisconsin,US-Flu\IEM_Health-FluProject,0.1968173913043478,23,8.0
956,Pennsylvania,US-Flu\LUcompUncertLab-VAR2K,0.08618095238095237,21,8.0
858,North Dakota,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.7055181818181818,22,8.0
1151,Utah,US-Flu\LUcompUncertLab-VAR2,0.06377727272727274,22,8.0
976,Puerto Rico,US-Flu\GH-Flusight,0.0878952380952381,21,8.0
752,New Jersey,US-Flu\GT-FluFNP,0.28678695652173913,23,8.0
726,New Hampshire,US-Flu\GH-Flusight,0.19104285714285713,21,8.0
535,Massachusetts,US-Flu\LosAlamos_NAU-CModel_Flu,0.19767391304347826,23,8.0
817,New York,US-Flu\UMass-trends_ensemble,0.2509136363636364,22,8.0
234,Florida,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.21203181818181818,22,8.0
416,Kansas,US-Flu\SigSci-TSENS,0.21885217391304349,23,8.0
662,Montana,US-Flu\PSI-DICE,0.06083043478260869,23,8.0
208,District of Columbia,US-Flu\LUcompUncertLab-TEVA,0.015690476190476185,21,8.0
93,Arkansas,US-Flu\SGroup-SIkJalpha,0.2798695652173913,23,8.0
248,Georgia,US-Flu\CMU-TimeSeries,0.2104,23,9.0
531,Massachusetts,US-Flu\LUcompUncertLab-VAR2K,0.17864285714285716,21,9.0
1219,Virginia,US-Flu\LUcompUncertLab-VAR2,0.15620909090909088,22,9.0
1147,Utah,US-Flu\GH-Flusight,0.055728571428571426,21,9.0
705,Nevada,US-Flu\LUcompUncertLab-VAR2,0.13517727272727273,22,9.0
79,Arkansas,US-Flu\Flusight-ensemble,0.2601217391304348,23,9.0
305,Idaho,US-Flu\LUcompUncertLab-VAR2,0.1516681818181818,22,9.0
146,Colorado,US-Flu\UMass-trends_ensemble,0.07519090909090909,22,9.0
1121,United States,US-Flu\Flusight-ensemble,-0.016891304347826094,23,9.0
59,Arizona,US-Flu\LUcompUncertLab-VAR2,-0.023131818181818184,22,9.0
510,Maryland,US-Flu\LosAlamos_NAU-CModel_Flu,0.1707304347826087,23,9.0
1189,Vermont,US-Flu\UT_FluCast-Voltaire,0.2478521739130435,23,9.0
750,New Jersey,US-Flu\Flusight-ensemble,0.2817173913043478,23,9.0
246,Florida,US-Flu\VTSanghani-ExogModel,0.19777647058823528,17,9.0
1082,Tennessee,US-Flu\MOBS-GLEAM_FLUH,0.35209999999999997,20,9.0
552,Michigan,US-Flu\GT-FluFNP,0.1216391304347826,23,9.0
492,Maine,US-Flu\UMass-trends_ensemble,0.1894818181818182,22,9.0
900,Oklahoma,US-Flu\Flusight-ensemble,0.20389130434782607,23,9.0
49,Alaska,US-Flu\VTSanghani-ExogModel,0.14158235294117646,17,9.0
1100,Texas,US-Flu\LUcompUncertLab-TEVA,0.34241904761904757,21,9.0
609,Mississippi,US-Flu\LUcompUncertLab-humanjudgment,0.23884615384615382,13,9.0
164,Connecticut,US-Flu\LosAlamos_NAU-CModel_Flu,0.25288260869565216,23,9.0
978,Puerto Rico,US-Flu\LUcompUncertLab-TEVA,0.07474285714285714,21,9.0
923,Oregon,US-Flu\CU-ensemble,0.24044347826086956,23,9.0
578,Minnesota,US-Flu\IEM_Health-FluProject,0.47615217391304343,23,9.0
179,Delaware,US-Flu\Flusight-ensemble,0.18710434782608695,23,9.0
467,Louisiana,US-Flu\UMass-trends_ensemble,0.027890909090909088,22,9.0
655,Montana,US-Flu\LUcompUncertLab-VAR2,0.055490909090909084,22,9.0
350,Indiana,US-Flu\Flusight-ensemble,0.2581652173913044,23,9.0
430,Kentucky,US-Flu\LUcompUncertLab-VAR2,0.33055,22,9.0
212,District of Columbia,US-Flu\LUcompUncertLab-VAR2_plusCOVID,-0.0015136363636363635,22,9.0
946,Pennsylvania,US-Flu\CEID-Walk,0.07725238095238096,21,9.0
276,Hawaii,US-Flu\Flusight-ensemble,0.31142608695652174,23,9.0
1050,South Dakota,US-Flu\LUcompUncertLab-TEVA,0.3738666666666667,21,9.0
1284,West Virginia,US-Flu\VTSanghani-ExogModel,0.1504941176470588,17,9.0
1020,South Carolina,US-Flu\Flusight-baseline,0.02746086956521739,23,9.0
683,Nebraska,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.28905454545454545,22,9.0
116,California,US-Flu\PSI-DICE,0.3354086956521739,23,9.0
843,North Carolina,US-Flu\UT_FluCast-Voltaire,0.3753739130434782,23,9.0
1255,Washington,US-Flu\SigSci-TSENS,0.23400434782608698,23,9.0
847,North Dakota,US-Flu\CMU-TimeSeries,0.7008347826086956,23,9.0
410,Kansas,US-Flu\LosAlamos_NAU-CModel_Flu,0.2138782608695652,23,9.0
1002,Rhode Island,US-Flu\LUcompUncertLab-VAR2K,0.18322857142857144,21,9.0
628,Missouri,US-Flu\IEM_Health-FluProject,0.2390782608695652,23,9.0
16,Alabama,US-Flu\PSI-DICE,0.33940434782608697,23,9.0
379,Iowa,US-Flu\LUcompUncertLab-TEVA,0.4025666666666667,21,9.0
338,Illinois,US-Flu\SGroup-RandomForest,0.16597,20,9.0
735,New Hampshire,US-Flu\LosAlamos_NAU-CModel_Flu,0.1897,23,9.0
800,New York,US-Flu\Flusight-ensemble,0.19170434782608697,23,9.0
892,Ohio,US-Flu\UMass-trends_ensemble,0.2332,22,9.0
1289,Wisconsin,US-Flu\Flusight-ensemble,0.19375217391304347,23,9.0
789,New Mexico,US-Flu\SGroup-SIkJalpha,0.23573478260869565,23,9.0
1329,Wyoming,US-Flu\SigSci-CREG,0.0636695652173913,23,9.0
927,Oregon,US-Flu\GT-FluFNP,0.21306086956521741,23,10.0
1113,Texas,US-Flu\UMass-trends_ensemble,0.3345636363636364,22,10.0
202,District of Columbia,US-Flu\CU-ensemble,-0.025060869565217397,23,10.0
99,Arkansas,US-Flu\VTSanghani-ExogModel,0.2424705882352941,17,10.0
563,Michigan,US-Flu\SGroup-RandomForest,0.07119,20,10.0
1022,South Carolina,US-Flu\GH-Flusight,0.02325714285714286,21,10.0
529,Massachusetts,US-Flu\LUcompUncertLab-TEVA,0.16305714285714284,21,10.0
828,North Carolina,US-Flu\IEM_Health-FluProject,0.35589565217391306,23,10.0
1314,Wyoming,US-Flu\Flusight-ensemble,0.059065217391304346,23,10.0
129,Colorado,US-Flu\Flusight-ensemble,0.03291739130434783,23,10.0
591,Minnesota,US-Flu\SigSci-TSENS,0.4608652173913043,23,10.0
1134,United States,US-Flu\SGroup-RandomForest,-0.029439999999999987,20,10.0
678,Nebraska,US-Flu\IEM_Health-FluProject,0.24054782608695655,23,10.0
950,Pennsylvania,US-Flu\Flusight-ensemble,0.07660000000000002,23,10.0
1015,Rhode Island,US-Flu\UVAFluX-Ensemble,0.13230434782608697,23,10.0
670,Montana,US-Flu\VTSanghani-ExogModel,0.0035941176470588197,17,10.0
371,Iowa,US-Flu\CEID-Walk,0.38750476190476185,21,10.0
230,Florida,US-Flu\LUcompUncertLab-TEVA,0.14015714285714287,21,10.0
1148,Utah,US-Flu\GT-FluFNP,0.03987391304347825,23,10.0
314,Idaho,US-Flu\SGroup-SIkJalpha,0.14289565217391303,23,10.0
405,Kansas,US-Flu\LUcompUncertLab-VAR2,0.16818636363636363,22,10.0
732,New Hampshire,US-Flu\LUcompUncertLab-VAR2K_plusCOVID,0.10764761904761906,21,10.0
255,Georgia,US-Flu\LUcompUncertLab-TEVA,0.18165238095238095,21,10.0
38,Alaska,US-Flu\LUcompUncertLab-humanjudgment,0.1327076923076923,13,10.0
980,Puerto Rico,US-Flu\LUcompUncertLab-VAR2K,0.051723809523809526,21,10.0
891,Ohio,US-Flu\SigSci-TSENS,0.19857826086956523,23,10.0
457,Louisiana,US-Flu\LUcompUncertLab-VAR2K_plusCOVID,0.018276190476190477,21,10.0
795,New Mexico,US-Flu\VTSanghani-ExogModel,0.2005588235294118,17,10.0
798,New York,US-Flu\CU-ensemble,0.12112173913043478,23,10.0
1214,Virginia,US-Flu\Flusight-ensemble,0.15547826086956523,23,10.0
342,Illinois,US-Flu\UMass-trends_ensemble,0.15367727272727272,22,10.0
1074,Tennessee,US-Flu\IEM_Health-FluProject,0.30359565217391304,23,10.0
1256,Washington,US-Flu\UMass-trends_ensemble,0.19554090909090907,22,10.0
709,Nevada,US-Flu\LUcompUncertLab-humanjudgment,0.1008,13,10.0
633,Missouri,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.21764999999999998,22,10.0
1054,South Dakota,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.36666818181818184,22,10.0
491,Maine,US-Flu\SigSci-TSENS,0.18834347826086956,23,10.0
435,Kentucky,US-Flu\LosAlamos_NAU-CModel_Flu,0.31621739130434784,23,10.0
603,Mississippi,US-Flu\IEM_Health-FluProject,0.2265782608695652,23,10.0
274,Hawaii,US-Flu\CU-ensemble,0.30959565217391305,23,10.0
1273,West Virginia,US-Flu\LUcompUncertLab-humanjudgment,0.14465384615384616,13,10.0
903,Oklahoma,US-Flu\IEM_Health-FluProject,0.1911,23,10.0
22,Alabama,US-Flu\UT_FluCast-Voltaire,0.33327391304347825,23,10.0
867,North Dakota,US-Flu\UMass-trends_ensemble,0.69405,22,10.0
352,Indiana,US-Flu\GT-FluFNP,0.23489565217391303,23,10.0
104,California,US-Flu\Flusight-ensemble,0.3021,23,10.0
504,Maryland,US-Flu\LUcompUncertLab-TEVA,0.1111952380952381,21,10.0
172,Connecticut,US-Flu\UT_FluCast-Voltaire,0.18321739130434783,23,10.0
1190,Vermont,US-Flu\UVAFluX-Ensemble,0.2314217391304348,23,10.0
1286,Wisconsin,US-Flu\CMU-TimeSeries,0.18869999999999998,23,10.0
196,Delaware,US-Flu\UMass-trends_ensemble,0.1277590909090909,22,10.0
66,Arizona,US-Flu\PSI-DICE,-0.05179565217391304,23,10.0
763,New Jersey,US-Flu\SGroup-RandomForest,0.207645,20,10.0
734,New Hampshire,US-Flu\LUcompUncertLab-humanjudgment,0.06833076923076922,13,11.0
1081,Tennessee,US-Flu\LosAlamos_NAU-CModel_Flu,0.3024391304347826,23,11.0
961,Pennsylvania,US-Flu\MOBS-GLEAM_FLUH,0.01013,20,11.0
593,Minnesota,US-Flu\UT_FluCast-Voltaire,0.4560173913043478,23,11.0
975,Puerto Rico,US-Flu\Flusight-ensemble,0.02402173913043478,23,11.0
596,Mississippi,US-Flu\CEID-Walk,0.22035714285714283,21,11.0
289,Hawaii,US-Flu\SGroup-SIkJalpha,0.29441304347826086,23,11.0
1061,South Dakota,US-Flu\SigSci-CREG,0.3487608695652174,23,11.0
625,Missouri,US-Flu\Flusight-ensemble,0.20820869565217393,23,11.0
115,California,US-Flu\MOBS-GLEAM_FLUH,0.299415,20,11.0
1039,South Carolina,US-Flu\UT_FluCast-Voltaire,0.008834782608695645,23,11.0
269,Georgia,US-Flu\UT_FluCast-Voltaire,0.17512608695652174,23,11.0
650,Montana,US-Flu\Flusight-ensemble,-0.017495652173913037,23,11.0
136,Colorado,US-Flu\LUcompUncertLab-VAR2K_plusCOVID,0.022338095238095247,21,11.0
679,Nebraska,US-Flu\LUcompUncertLab-TEVA,0.22605238095238095,21,11.0
1114,Texas,US-Flu\UT_FluCast-Voltaire,0.3337652173913044,23,11.0
700,Nevada,US-Flu\Flusight-ensemble,0.07736521739130435,23,11.0
74,Arizona,US-Flu\VTSanghani-ExogModel,-0.07611176470588234,17,11.0
1010,Rhode Island,US-Flu\SGroup-SIkJalpha,0.10979130434782608,23,11.0
360,Indiana,US-Flu\LosAlamos_NAU-CModel_Flu,0.2019695652173913,23,11.0
1213,Virginia,US-Flu\Flusight-baseline,0.1320695652173913,23,11.0
214,District of Columbia,US-Flu\LosAlamos_NAU-CModel_Flu,-0.05709130434782608,23,11.0
402,Kansas,US-Flu\GT-FluFNP,0.16153478260869567,23,11.0
1179,Vermont,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.23101818181818182,22,11.0
850,North Dakota,US-Flu\Flusight-ensemble,0.6914086956521739,23,11.0
15,Alabama,US-Flu\MOBS-GLEAM_FLUH,0.316245,20,11.0
1309,Wisconsin,US-Flu\VTSanghani-ExogModel,0.18406470588235296,17,11.0
468,Louisiana,US-Flu\UT_FluCast-Voltaire,-0.0057043478260869656,23,11.0
767,New Jersey,US-Flu\UMass-trends_ensemble,0.18797272727272726,22,11.0
485,Maine,US-Flu\LosAlamos_NAU-CModel_Flu,0.14261304347826087,23,11.0
811,New York,US-Flu\MOBS-GLEAM_FLUH,0.0975,20,11.0
327,Illinois,US-Flu\GT-FluFNP,0.060613043478260874,23,11.0
879,Ohio,US-Flu\LUcompUncertLab-TEVA,0.17512857142857144,21,11.0
436,Kentucky,US-Flu\MOBS-GLEAM_FLUH,0.29538000000000003,20,11.0
496,Maryland,US-Flu\CEID-Walk,0.10113333333333334,21,11.0
222,Florida,US-Flu\CEID-Walk,0.1118047619047619,21,11.0
902,Oklahoma,US-Flu\GT-FluFNP,0.15616521739130435,23,11.0
779,New Mexico,US-Flu\LUcompUncertLab-TEVA,0.16071428571428573,21,11.0
389,Iowa,US-Flu\SGroup-SIkJalpha,0.3670304347826087,23,11.0
199,Delaware,US-Flu\VTSanghani-ExogModel,0.11228823529411765,17,11.0
29,Alaska,US-Flu\Flusight-ensemble,0.11244782608695653,23,11.0
553,Michigan,US-Flu\IEM_Health-FluProject,-0.05317826086956521,23,11.0
1132,United States,US-Flu\MOBS-GLEAM_FLUH,-0.03400500000000001,20,11.0
84,Arkansas,US-Flu\LUcompUncertLab-VAR2,0.1821409090909091,22,11.0
842,North Carolina,US-Flu\UMass-trends_ensemble,0.35271363636363634,22,11.0
1315,Wyoming,US-Flu\GH-Flusight,0.04598095238095238,21,11.0
1150,Utah,US-Flu\LUcompUncertLab-TEVA,0.03224761904761904,21,11.0
537,Massachusetts,US-Flu\PSI-DICE,0.14385652173913047,23,11.0
313,Idaho,US-Flu\SGroup-RandomForest,0.139235,20,11.0
166,Connecticut,US-Flu\PSI-DICE,0.14778695652173912,23,11.0
929,Oregon,US-Flu\LUcompUncertLab-TEVA,0.2024047619047619,21,11.0
1257,Washington,US-Flu\UT_FluCast-Voltaire,0.15817391304347825,23,11.0
1265,West Virginia,US-Flu\GH-Flusight,0.09661428571428572,21,11.0
982,Puerto Rico,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.015195454545454547,22,12.0
627,Missouri,US-Flu\GT-FluFNP,0.2013304347826087,23,12.0
1247,Washington,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.14603181818181818,22,12.0
439,Kentucky,US-Flu\SGroup-SIkJalpha,0.2627043478260869,23,12.0
450,Louisiana,US-Flu\Flusight-ensemble,-0.011765217391304341,23,12.0
124,California,US-Flu\VTSanghani-ExogModel,0.27782941176470594,17,12.0
1271,West Virginia,US-Flu\LUcompUncertLab-VAR2K_plusCOVID,0.0685952380952381,21,12.0
868,North Dakota,US-Flu\UT_FluCast-Voltaire,0.6870304347826087,23,12.0
419,Kansas,US-Flu\UVAFluX-Ensemble,0.1610913043478261,23,12.0
816,New York,US-Flu\SigSci-TSENS,0.09405217391304349,23,12.0
1291,Wisconsin,US-Flu\GT-FluFNP,0.1436086956521739,23,12.0
14,Alabama,US-Flu\LosAlamos_NAU-CModel_Flu,0.24091739130434783,23,12.0
829,North Carolina,US-Flu\LUcompUncertLab-TEVA,0.3339714285714286,21,12.0
387,Iowa,US-Flu\PSI-DICE,0.3487130434782609,23,12.0
364,Indiana,US-Flu\SGroup-SIkJalpha,0.2014782608695652,23,12.0
663,Montana,US-Flu\SGroup-RandomForest,-0.023039999999999998,20,12.0
1017,South Carolina,US-Flu\CEID-Walk,0.007852380952380961,21,12.0
1004,Rhode Island,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.09906363636363637,22,12.0
131,Colorado,US-Flu\GT-FluFNP,0.01494782608695652,23,12.0
1325,Wyoming,US-Flu\MOBS-GLEAM_FLUH,0.04374,20,12.0
695,Nebraska,US-Flu\VTSanghani-ExogModel,0.21650000000000003,17,12.0
894,Ohio,US-Flu\UVAFluX-Ensemble,0.1675521739130435,23,12.0
736,New Hampshire,US-Flu\MOBS-GLEAM_FLUH,0.06094499999999999,20,12.0
1065,South Dakota,US-Flu\UVAFluX-Ensemble,0.34598260869565217,23,12.0
1089,Tennessee,US-Flu\UT_FluCast-Voltaire,0.29710434782608697,23,12.0
916,Oklahoma,US-Flu\SigSci-TSENS,0.13565652173913043,23,12.0
171,Connecticut,US-Flu\UMass-trends_ensemble,0.1409409090909091,22,12.0
590,Minnesota,US-Flu\SigSci-CREG,0.44857727272727277,22,12.0
963,Pennsylvania,US-Flu\SGroup-RandomForest,0.005494999999999995,20,12.0
1101,Texas,US-Flu\LUcompUncertLab-VAR2,0.22767272727272728,22,12.0
505,Maryland,US-Flu\LUcompUncertLab-VAR2,0.08187727272727273,22,12.0
1169,Vermont,US-Flu\CU-ensemble,0.22935652173913043,23,12.0
82,Arkansas,US-Flu\IEM_Health-FluProject,0.11647391304347826,23,12.0
538,Massachusetts,US-Flu\SGroup-RandomForest,0.13879,20,12.0
548,Michigan,US-Flu\CU-ensemble,-0.06143478260869564,23,12.0
1124,United States,US-Flu\IEM_Health-FluProject,-0.05881304347826087,23,12.0
945,Oregon,US-Flu\VTSanghani-ExogModel,0.1800176470588235,17,12.0
304,Idaho,US-Flu\LUcompUncertLab-TEVA,0.09542857142857143,21,12.0
1165,Utah,US-Flu\UVAFluX-Ensemble,0.02737391304347827,23,12.0
288,Hawaii,US-Flu\SGroup-RandomForest,0.27815500000000004,20,12.0
226,Florida,US-Flu\Flusight-ensemble,0.09812608695652174,23,12.0
619,Mississippi,US-Flu\UVAFluX-Ensemble,0.21270869565217393,23,12.0
714,Nevada,US-Flu\SGroup-SIkJalpha,0.0737304347826087,23,12.0
487,Maine,US-Flu\PSI-DICE,0.13134090909090912,22,12.0
247,Georgia,US-Flu\CEID-Walk,0.14492857142857143,21,12.0
775,New Mexico,US-Flu\Flusight-ensemble,0.15617391304347825,23,12.0
45,Alaska,US-Flu\SigSci-TSENS,0.08070869565217391,23,12.0
55,Arizona,US-Flu\GH-Flusight,-0.11324285714285713,21,12.0
1217,Virginia,US-Flu\IEM_Health-FluProject,0.10123478260869566,23,12.0
770,New Jersey,US-Flu\VTSanghani-ExogModel,0.17377058823529412,17,12.0
220,District of Columbia,US-Flu\UVAFluX-Ensemble,-0.10959130434782609,23,12.0
177,Delaware,US-Flu\CU-ensemble,0.10488260869565218,23,12.0
333,Illinois,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.053840909090909085,22,12.0
162,Connecticut,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.13366818181818182,22,13.0
846,North Dakota,US-Flu\CEID-Walk,0.6766904761904762,21,13.0
729,New Hampshire,US-Flu\LUcompUncertLab-TEVA,0.04487619047619048,21,13.0
704,Nevada,US-Flu\LUcompUncertLab-TEVA,0.07212857142857143,21,13.0
783,New Mexico,US-Flu\LUcompUncertLab-VAR2_plusCOVID,0.14882727272727272,22,13.0
217,District of Columbia,US-Flu\SGroup-SIkJalpha,-0.14224782608695652,23,13.0
692,Nebraska,US-Flu\UMass-trends_ensemble,0.20841818181818184,22,13.0
1001,Rhode Island,US-Flu\LUcompUncertLab-VAR2,0.09854545454545455,22,13.0
825,North Carolina,US-Flu\Flusight-ensemble,0.3256608695652174,23,13.0
761,New Jersey,US-Flu\MOBS-GLEAM_FLUH,0.16588,20,13.0
243,Florida,US-Flu\UMass-trends_ensemble,0.0634,22,13.0
971,Puerto Rico,US-Flu\CEID-Walk,-0.02897619047619047,21,13.0
896,Oklahoma,US-Flu\CEID-Walk,0.11223333333333331,21,13.0
875,Ohio,US-Flu\Flusight-ensemble,0.15513043478260868,23,13.0
254,Georgia,US-Flu\IEM_Health-FluProject,0.10476956521739131,23,13.0
806,New York,US-Flu\LUcompUncertLab-VAR2K,0.08691904761904762,21,13.0
137,Colorado,US-Flu\LUcompUncertLab-VAR2_plusCOVID,-0.00542727272727272,22,13.0
960,Pennsylvania,US-Flu\LosAlamos_NAU-CModel_Flu,-0.014113043478260874,23,13.0
925,Oregon,US-Flu\Flusight-ensemble,0.16697391304347825,23,13.0
198,Delaware,US-Flu\UVAFluX-Ensemble,0.08491739130434783,23,13.0
